pi,Wt,D,pop
584.1414115899637,742.1794660820033,-0.7235862146347013,CEu
1023.5553665182765,1085.9579115137083,-0.19532969692763566,CEu
819.5436525797583,889.0492574914373,-0.2657084326203328,CEu
719.2533141379771,773.6924902465762,-0.23911063759496856,CEu
814.1176895873357,850.2786883677505,-0.14453514166511716,CEu
686.0822417172807,765.8619812117429,-0.3539920082871139,CEu
492.23124575600855,604.0951238336017,-0.6291004938856555,CEu
732.0275738767074,770.0637177670193,-0.16785084660650215,CEu
910.8956248054201,1033.6271925979931,-0.4036043713702037,CEu
735.0374178055018,1108.9192215330252,-1.1480025554764652,CEu
832.2580162876965,919.4163535045712,-0.32219616296531156,CEu
972.3153434639274,957.29344724908,0.053424539817281846,CEu
712.8589399783942,937.3692278771158,-0.8140594344307329,CEu
859.7718340986485,967.9273119154896,-0.3797934790047322,CEu
1033.3751896872095,1171.2180542034198,-0.40074753641238436,CEu
925.6993625521075,1102.4018051921223,-0.5457695580757063,CEu
744.1944403309545,905.8562037125429,-0.6065495741639784,CEu
693.2365511373201,757.0765320507105,-0.2865492634325046,CEu
591.3523859759524,653.7520103959591,-0.32429935403308,CEu
779.129036246384,837.2915026514416,-0.2360773992135098,CEu
979.0283873458802,887.7104433741468,0.3502021381013476,CEu
947.3240762066096,1063.039348484928,-0.3700102240074946,CEu
828.5669589858456,1098.7597195898531,-0.8372914437622858,CEu
877.512084240827,993.7143032717723,-0.3981316301432689,CEu
781.3040625933099,795.6561131491574,-0.06129938451138678,CEu
448.0978265028825,527.8909017629071,-0.5134254091484562,CEu
435.1737282965736,538.586231176338,-0.6522087079246645,CEu
749.817252186448,769.8727297417795,-0.08852535574198098,CEu
524.8408491559409,565.324554709915,-0.24326536759095935,CEu
563.1079980080649,609.2518005150773,-0.25731001226853994,CEu
597.7590584435535,688.3208429643695,-0.4470505706291471,CEu
688.8879949014593,697.4882681758816,-0.041897130036009894,CEu
818.0782773045898,814.3729396226613,0.015462567086918127,CEu
580.7845354626601,669.4130284656256,-0.4498505005115313,CEu
699.9107600165804,742.3704541072431,-0.19435416009762987,CEu
680.3889113697472,682.2092261566947,-0.009066239714626462,CEu
591.4992206912016,593.5907824454107,-0.01197041821157326,CEu
677.079847138311,690.2307232167678,-0.06473875356786843,CEu
639.7562989376956,746.9541667129992,-0.4876773571474908,CEu
808.4000413857109,939.8497741013695,-0.47616334764112933,CEu
805.9390368717635,877.7426301468837,-0.27848944985458773,CEu
760.6056959381732,749.2460230158772,0.051520863924146135,CEu
713.915411800058,777.7032387766128,-0.27872879969188513,CEu
755.0238226101727,793.1732688210395,-0.1634505652069603,CEu
758.9976548032453,871.2873711441325,-0.43800825606106875,CEu
596.5455976230076,680.681321954776,-0.41998502282125666,CEu
420.26593827931003,505.35431478460646,-0.5718769799881781,CEu
651.4372409835162,732.8210528452513,-0.37737396164787385,CEu
491.7084892315771,620.7110820294674,-0.7060884480291422,CEu
587.3207947831108,666.9301841375078,-0.40557490976759025,CEu
613.9976846312381,647.4494055630445,-0.1755435350875036,CEu
666.7667674278165,698.8251843525604,-0.15587747584038514,CEu
514.6039341751758,622.2389862313862,-0.5876895711044442,CEu
588.6624697679014,662.3464715317517,-0.377982505580426,CEu
523.2371689447509,576.7838362243051,-0.3153761758624279,CEu
714.3700291623421,915.5965929997744,-0.7469702248890795,CEu
604.5276575112129,667.6941362384672,-0.3214377167893839,CEu
981.1031418337327,1055.7818035258142,-0.24043217895897673,CEu
907.0763026963783,1042.0198596808168,-0.4409257002685885,CEu
835.7469402361249,937.5602159023556,-0.3690930533157938,CEu
693.4654973717786,808.6432988654662,-0.48404534319097925,CEu
1025.5500166259305,1015.4833302002088,0.03369546972146977,CEu
874.9089745684709,830.3955173173838,0.1824797080264213,CEu
686.1632511602429,712.0033580941091,-0.12331925203996902,CEu
913.208179480044,857.5362333268642,0.22063863052154611,CEu
763.3540540765117,876.4008091355214,-0.43912131041905633,CEu
756.6201452803882,731.4841366685724,0.11676761738738917,CEu
553.9332495790142,632.1703635438577,-0.42047340507506675,CEu
585.8870434710849,623.575902408065,-0.20534128891594283,CEu
553.2552095525702,593.9727584958904,-0.23288485101257048,CEu
604.7194664867603,680.1083578790565,-0.3766396466776076,CEu
823.9442852385913,779.6131190290112,0.19323643049083922,CEu
674.9915098896163,705.7007532611946,-0.14786418551941055,CEu
596.9944264157682,679.3444057780972,-0.41187907808713076,CEu
592.7630963453101,778.4671908775721,-0.8106614642050529,CEu
666.5932115872073,642.2927288815689,0.12854346349029963,CEu
747.4779840430297,771.7387702492583,-0.10700707424012197,CEu
931.6315935651365,861.0657118628088,0.27898504872206425,CEu
605.2016877026779,620.138117953748,-0.08182915404756468,CEu
654.391813555311,739.5056337286455,-0.391106042658149,CEu
572.2401325683247,676.2885973742598,-0.5227543414951749,CEu
529.5672092034741,675.1426692228208,-0.7326318916180975,CEu
592.2525570306489,669.9859925413452,-0.39421356679505853,CEu
879.878601275924,1003.6821164990355,-0.41996577806315416,CEu
775.0153365782733,1001.7321923829405,-0.7692818196689837,CEu
826.3885247486176,907.1931198892216,-0.3027297509080745,CEu
813.2854405664851,841.1112631562384,-0.11243062956976745,CEu
845.4970443644543,903.5643474096648,-0.21841873835463768,CEu
784.5673722300982,818.7025056469405,-0.14193125290745381,CEu
686.4502607265398,960.1687779877136,-0.9705518776170888,CEu
1260.849951382893,1059.601564030611,0.6455965327064996,CEu
785.5852036543497,798.5209335277549,-0.055052074532757476,CEu
551.8222805618998,670.7499446423045,-0.6024378274959864,CEu
573.032287905211,647.0674295125649,-0.38874094017458155,CEu
862.663720755687,847.9868320648725,0.058821780660894406,CEu
778.2194486214164,939.8497741013695,-0.5854894891824443,CEu
690.3363878955488,674.7606931723411,0.07843151029529255,CEu
554.0027219464228,689.8487471662881,-0.6691087737012986,CEu
830.906312240506,913.7801087377582,-0.308759391802014,CEu
1013.1079394535335,1029.8074320931964,-0.0551200458742758,CEu
902.5871084096394,836.909526600962,0.26670228891349296,CEu
704.5854909487175,701.690004731158,0.014021290510498316,CEu
705.8567466873142,836.3365625252425,-0.5302126445220346,CEu
894.4197672783349,967.7363238902498,-0.25750559955198715,CEu
857.5184468455375,816.0918318498199,0.1725116434777718,CEu
649.3876739400969,929.7297068675224,-1.0248473044643556,CEu
863.3035673453503,999.8223121305422,-0.464111275444595,CEu
844.816492496984,792.0273406696004,0.22650102095714833,CEu
912.0962698039272,986.8351264142334,-0.25742465652151864,CEu
755.2179564795535,967.1633598145303,-0.7448445150369347,CEu
940.0923524459025,1068.472902476246,-0.4091031720340479,CEu
806.1291610321725,870.3324310179333,-0.2507121000721591,CEu
706.7985139009481,977.9958285672419,-0.9440974537228706,CEu
749.878971502996,868.2315627402951,-0.4632811105935613,CEu
688.2322091554918,810.5531791178646,-0.512855033662282,CEu
608.3745750154819,675.7156332985403,-0.3386176500338755,CEu
788.9935725483953,825.0682690360921,-0.14859192736921115,CEu
728.6602505962796,767.5808734389014,-0.1723089995735065,CEu
585.5179662569147,573.537039795228,0.07096352808101823,CEu
792.8229405191225,719.2609030532229,0.3475286471917972,CEu
820.3561507454349,922.6631499336485,-0.37686611591222324,CEu
573.0324588944893,695.7693759487231,-0.5994012683690213,CEu
579.2828282052832,722.69868750754,-0.6743190354777568,CEu
582.2734127105275,627.9686269885813,-0.24722313334037282,CEu
708.8269300383662,784.773602931064,-0.32941959644608015,CEu
708.1949835672202,692.7135675448857,0.07593860993046612,CEu
768.9568240243589,803.104646133511,-0.14449815383395959,CEu
886.3933450461144,857.9182093773439,0.11280223829494268,CEu
635.5561120527764,645.730513335886,-0.05353384071182383,CEu
765.3748422025022,780.1860831047306,-0.06451378873133813,CEu
780.8825248994123,804.2505742849501,-0.09874226765410739,CEu
566.7010984300932,707.2286574631132,-0.6751762032460215,CEu
677.7365624683665,741.2245259558041,-0.2910573588839721,CEu
853.4401538934729,836.5275505504823,0.06870971292872846,CEu
1085.5169877355322,912.7317726211769,0.6434049828510626,CEu
726.1745142602906,976.712761076522,-0.8718704964284119,CEu
718.9449367789143,941.761952457632,-0.8041543615484837,CEu
824.3354590998274,955.70407830014,-0.4672029130147259,CEu
1027.148720080722,1215.3064588624684,-0.5271945020991519,CEu
924.4126398645768,891.3411137943153,0.1261021784625514,CEu
1025.991819226777,949.0194974167458,0.2756730771706375,CEu
983.1466930132697,984.7342581365951,-0.00547974157762829,CEu
716.652012751588,808.0703347897468,-0.3844660937077239,CEu
435.1853979162888,538.586231176338,-0.6521351092070578,CEu
600.2327895358742,643.8206330834877,-0.2300222352261382,CEu
426.240252367967,509.55605133988286,-0.555353046904424,CEu
657.305130792397,668.6490763646664,-0.057644028371561025,CEu
567.0307318311887,609.633776565557,-0.23741714862855579,CEu
529.1878881128977,584.8053332843783,-0.3230852317420569,CEu
475.3077904379729,539.1591952520574,-0.4022748522054822,CEu
391.0909921761287,450.34976351553365,-0.44683897120009086,CEu
707.6978352918449,693.8594956963248,0.06776709884935843,CEu
680.4653302211856,638.8549444272519,0.22129153864959647,CEu
429.9749550679592,578.8847045019434,-0.8738616104647465,CEu
544.2185654519244,707.8016215388327,-0.7853126954443971,CEu
775.0362441692472,847.6048560143928,-0.2909701771459798,CEu
805.037554207723,863.8388381597789,-0.23134202518265032,CEu
922.0546409552657,1100.8549774824155,-0.5521045448662686,CEu
868.913948249753,953.6032100225019,-0.30185420107881317,CEu
890.817796977874,1052.9169831472166,-0.5233064498614498,CEu
763.4664138330634,938.1331799780752,-0.6328148043344389,CEu
597.2208852262493,723.0806635580196,-0.591460795561303,CEu
498.47020102885784,644.2026091339674,-0.7686051565048926,CEu
819.2655112572262,871.4783591693723,-0.20362194878605058,CEu
827.5253017031705,874.5341675732097,-0.1826872067897131,CEu
589.6445642248841,593.3997944201709,-0.021498827419638912,CEu
713.7476813462624,727.282400113296,-0.06323747996177619,CEu
891.5939031115475,951.7344744877217,-0.21513488900517058,CEu
532.3837759139619,595.8826387482887,-0.3620204820426036,CEu
637.6793520487107,583.2774290824595,0.3168509345514686,CEu
688.7719367922463,700.7350646049588,-0.05800988772144127,CEu
599.6558507069578,628.159615013821,-0.15416603477498383,CEu
662.394106328606,720.0248551541823,-0.271975996916821,CEu
430.89207819379214,576.4018601738255,-0.8575825865697752,CEu
603.2021763290714,674.9516811975809,-0.3611929717284475,CEu
690.6419384376024,792.0273406696004,-0.4350116704051027,CEu
780.8621197236431,776.7482986504136,0.017997927932453632,CEu
570.3536367675682,633.3162916952966,-0.3377716248030332,CEu
582.008945550632,609.8247645907968,-0.1549627922671498,CEu
839.8515428910384,931.8305751451605,-0.3354905845067757,CEu
762.0178456356132,801.0671437833211,-0.16593498487763367,CEu
773.9507259301856,816.0918318498199,-0.17548697717441947,CEu
851.5357866984945,1068.959977267363,-0.6913859153481795,CEu
710.6444410029961,824.4953049603727,-0.46927809168918144,CEu
708.5571974164087,910.3297118513979,-0.7545822007668501,CEu
508.2294467121234,707.3313617038657,-0.9580571042066649,CEu
917.692906417179,923.045125984128,-0.019707705228769377,CEu
824.2560937320324,947.3256340218169,-0.44229167733827357,CEu
814.102810698975,971.0950347945213,-0.550405094948818,CEu
605.0589525814279,848.7507841658319,-0.9757856132746185,CEu
872.5444855292294,1011.0906056196925,-0.46575834707519215,CEu
894.4094936292094,979.5775814551196,-0.29551794757865757,CEu
808.9107279404258,799.666861679194,0.03928386467614738,CEu
531.3855230399561,559.9768900031996,-0.1734431278316251,CEu
680.3159205711763,733.9669809966903,-0.24839012998430796,CEu
568.6511603643227,613.071561019874,-0.24615848805706764,CEu
536.0049645191547,559.9768900031996,-0.14542032010727346,CEu
840.233073781738,860.210065680222,-0.07892678346974803,CEu
1069.0841347267983,1014.3374020487697,0.18345652776394755,CEu
779.6727608426547,870.9053950936528,-0.35602688797038656,CEu
615.5351120071397,726.7094360375766,-0.5198424435655472,CEu
643.9291656538556,886.948389213799,-0.9312209331346039,CEu
1077.101415656185,966.3028168967986,0.3903780295512351,CEu
612.5020372141781,836.3378675105599,-0.9110850635017546,CEu
780.3055979126085,817.4287480264987,-0.1543382509040365,CEu
578.0150415982848,684.3100944343329,-0.5277884552410018,CEu
617.11207785845545,690.6126992672475,-0.3616268354780816,CEu
714.3984082850525,831.3708738690067,-0.47816116403270714,CEu
672.157779506267,817.2377600012588,-0.6033059783505377,CEu
824.0911188064581,921.7082098074492,-0.35996224722133974,CEu
878.7337325666089,936.9872518266361,-0.211309440688844,CEu
780.7764953378099,760.3233284797877,0.0914135231239063,CEu
718.0957551144486,687.1749148129304,0.15289236199709996,CEu
618.6842014630735,656.0438666988372,-0.1934857620987174,CEu
720.876099312853,960.9355328513492,-0.8505247474951594,CEu
968.7623459148456,1036.0775094876408,-0.22121169909172175,CEu
646.0720516696756,977.0947371270017,-1.1515055243423493,CEu
1012.8263886130054,1161.8253071238835,-0.43668103086009213,CEu
1051.7571834946134,1308.850552226015,-0.668890295783731,CEu
747.9512721898301,815.5188677741004,-0.2815672644605905,CEu
635.604511727418,700.7350646049588,-0.31582175822335096,CEu
976.7685073117132,999.2493480548227,-0.07647000923216873,CEu
670.5554005774088,962.1976711582945,-1.030210227627076,CEu
905.728388277831,1041.0757255823469,-0.4419093567559495,CEu
745.3204633867771,1043.3675818852248,-0.9709885073508044,CEu
912.8373946657509,880.8367724061243,0.12347267101594996,CEu
898.1811928947058,1035.155096799912,-0.44977611426250375,CEu
671.6541635370295,871.033525090072,-0.7792416987820818,CEu
472.2131039198914,640.3828486291706,-0.8922257173427619,CEu
894.2843550839658,1136.5223966239078,-0.7257382978712289,CEu
700.1282379735471,744.853298435361,-0.20404189033030337,CEu
455.8785121988799,531.1376981919843,-0.4812963366628361,CEu
593.5117973471224,616.3183574489512,-0.12571903655267624,CEu
726.1592707542549,898.0256946777096,-0.6504551239296341,CEu
665.4703836293893,755.7396158740316,-0.4058944543707226,CEu
662.8592323740623,693.6685076710849,-0.15091618526442474,CEu
1067.4962878290464,885.0385089614007,0.7006640896837358,CEu
652.8544297346618,737.9777295267269,-0.3919585984420932,CEu
538.4891531322853,714.4238441924953,-0.8381834109009284,CEu
609.8583044000055,635.226171947695,-0.13568065826178824,CEu
776.3591865658619,988.5540186413918,-0.7295973925537517,CEu
572.9968779065547,719.6428791037026,-0.6924313961947817,CEu
862.4621981296258,1038.4018932289891,-0.5759215702211676,CEu
904.5302852231462,965.062491536892,-0.2131924291090278,CEu
771.0946536383072,824.6862929856125,-0.22084648678029015,CEu
666.9146967216774,903.1823713591851,-0.8890906118123842,CEu
1026.4525832502263,1121.1872993511952,-0.28770187664718155,CEu
1000.3406849408648,1150.1298879942933,-0.4427204976590223,CEu
845.1510326891504,897.4527306019901,-0.19807015005710218,CEu
874.7618213818641,917.8055717718453,-0.15966350044243913,CEu
582.1479193056647,639.8098845534511,-0.3061995832453993,CEu
483.6287029036464,572.3911116437889,-0.5267945929878062,CEu
918.380146424212,857.9986924082664,0.23957308134074848,CEu
904.1349959123762,884.0835688352015,0.077083461206162,CEu
807.3447653959083,977.0947371270017,-0.590497385202654,CEu
779.4635749384444,848.559796140592,-0.27673582499327737,CEu
973.9707765627294,1048.1422825162208,-0.2405386143621406,CEu
783.9655413405096,867.0856345888561,-0.32579612741124037,CEu
828.9124959441236,935.2683595994775,-0.3865048616749825,CEu
1142.0996578221973,1089.0137199175456,0.1657013200602414,CEu
727.210028385614,826.9451204310235,-0.410561184070183,CEu
610.8355527240528,654.7069505221583,-0.22767345855158644,CEu
587.8115733583958,777.4894317265256,-0.830430428836178,CEu
671.7313282089384,719.2609030532229,-0.22454365616086291,CEu
857.6582883323168,898.4076707281893,-0.15415683960642054,CEu
645.2990995687112,910.2489282930591,-0.9892896982043539,CEu
872.7012076659047,873.5792274470106,-0.0034159124505607937,CEu
886.5967364502599,1019.876054780725,-0.4441959013724116,CEu
989.6160273300732,1005.3609648624974,-0.05323207650991243,CEu
852.9426075424724,743.3253942334422,0.5011157121828524,CEu
631.7931536145792,752.8747954954341,-0.5465116594655466,CEu
719.2497030889269,834.4266822728441,-0.4690989086037806,CEu
812.8225452664404,744.853298435361,0.31008507231826715,CEu
859.1604282116109,967.9273119154896,-0.3819404619741497,CEu
542.367618156118,649.359285815443,-0.5598073781757271,CEu
545.7722429504843,571.8181475680694,-0.15473410328505663,CEu
684.6087175557174,669.6040164908655,0.07613747018290874,CEu
465.8903876783269,606.3869801364798,-0.7871427162292012,CEu
758.9709811971464,821.6304845817751,-0.2591738248967691,CEu
565.7328630760557,668.4580883394265,-0.5221451113769247,CEu
640.6025574876327,704.1728490592759,-0.3067526820913354,CEu
645.9768867612106,698.4432083020807,-0.255246090070754,CEu
724.4755455548483,769.4907536912998,-0.19879673735042433,CEu
683.2330084700498,864.9847663112179,-0.7141198734422503,CEu
748.8572364068882,850.0877003425106,-0.4047079504046365,CEu
568.7909985218075,721.7080153970337,-0.7211780251601421,CEu
664.1522340922844,764.7160530603039,-0.44688137688173285,CEu
505.4632120358069,587.8611416882156,-0.47616984256028244,CEu
439.0521378974656,521.015332854273,-0.534338451469069,CEu
643.7965351864058,722.3167114570603,-0.3693846692949577,CEu
597.9694577851446,636.7540761496138,-0.20694331602455532,CEu
661.3796400264779,666.1662320365484,-0.024413519242238602,CEu
650.430666113592,699.7801244787596,-0.23962452994777117,CEu
716.3888773593274,909.6759642173396,-0.7221641267797722,CEu
839.6098745066388,1030.1351592944645,-0.6297149402488174,CEu
783.5351360090901,969.8371921678879,-0.6529218700599116,CEu
1029.2662214610302,906.0471917377827,0.46221634237594744,CEu
495.91191753325927,570.6722194166304,-0.44502835470227237,CEu
555.5547683793047,576.974824249545,-0.1261169456019687,CEu
764.8361541937364,1056.7798908058026,-0.9406072420556502,CEu
514.3386823686666,666.3572200617883,-0.775132910573639,CEu
556.6887539066955,560.5498540789191,-0.0233985912799359,CEu
860.9217415174977,932.2125511956402,-0.25992449199311335,CEu
733.8160602344584,951.9261632036306,-0.780066607608798,CEu
1100.7168261774777,1187.8949724874947,-0.24989518472750302,CEu
872.5063058106845,929.7297068675224,-0.20919177803267586,CEu
885.9483646470618,1027.45151727174,-0.46891003393282926,CEu
772.6639517271942,940.6165289650052,-0.6078956707871145,CEu
695.5923526276499,693.4775196458451,0.010362149892548085,CEu
866.6915701888821,1022.167911083603,-0.5170136109773572,CEu
941.7740220364238,1018.730126629286,-0.25676908900422557,CEu
807.3026625711486,935.0575562036469,-0.465148999535522,CEu
943.7146772710316,1026.1786596136396,-0.27315081563168386,CEu
753.9650016839742,970.6011442688473,-0.7586348454292251,CEu
798.9937331464869,858.4911734530634,-0.23553774167592517,CEu
879.1524358253357,852.9525207211083,0.1043928077283252,CEu
835.3617389685404,1005.5990036581245,-0.5763781910223177,CEu
912.3422325109316,986.071174313274,-0.25414277592577905,CEu
912.7498929183657,852.3795566453887,0.24070541472064105,CEu
846.995696922835,905.5374939536753,-0.22009032688534585,CEu
747.1376207736037,995.8228791467702,-0.8502417942510804,CEu
748.4632679842834,855.3150503855417,-0.42528055275162796,CEu
781.9636690592968,954.6098052263553,-0.615731140583074,CEu
587.18811212075,719.024373374309,-0.6240763867006953,CEu
890.3668883083224,978.5708947149686,-0.306877226483679,CEu
700.2481579361228,804.0595862597102,-0.4387618400055162,CEu
895.9234571389512,986.8135094990516,-0.3135831639010283,CEu
918.1958698727357,852.0563422150902,0.26424766687288587,CEu
663.2074083666872,672.8273928402625,-0.048661509686373804,CEu
960.4524240095254,1037.132643445571,-0.26286717252774716,CEu_Belgium
893.6777434348916,992.118483929476,-0.35389594159043836,CEu_Belgium
545.3444018915329,688.5501767769723,-0.7391893582637667,CEu_Belgium
540.7820047215114,547.3522155947553,-0.04265040150380587,CEu_Belgium
782.7106983934739,791.0867914450109,-0.037636435417794,CEu_Belgium
801.4310221367662,847.6079991206307,-0.19366387067321064,CEu_Belgium
717.920548342661,802.6431721965317,-0.37520951418864956,CEu_Belgium
676.4299534627821,628.8772288963925,0.268717610918525,CEu_Belgium
593.2669770974,605.134119352359,-0.069688498223458,CEu_Belgium
654.3518366779903,758.5188093270889,-0.48813214528239585,CEu_Belgium
636.561826297312,985.4441040842235,-1.2586877338713738,CEu_Belgium
585.5451841135034,622.9939805138001,-0.21361699170241066,CEu_Belgium
452.9018613631715,569.6245130431407,-0.7281151369018027,CEu_Belgium
493.6242336615331,584.7528660269497,-0.5537715404077169,CEu_Belgium
622.3696928015358,599.8812190107586,0.13321608838298216,CEu_Belgium
580.9172415460686,578.6595016306933,0.013864148159954418,CEu_Belgium
607.2441184664222,650.0989462764579,-0.2342736934378172,CEu_Belgium
556.2753196112301,614.5893399672397,-0.3371806990625834,CEu_Belgium
597.5497764065103,683.0871604217081,-0.4450480339337346,CEu_Belgium
601.0785911837283,678.8848401484278,-0.4073263519849124,CEu_Belgium
756.0375020978613,778.0595985978422,-0.10060744824978583,CEu_Belgium
590.259258890363,587.6944902182458,0.015507702587755749,CEu_Belgium
513.1382003370114,584.7528660269497,-0.43518883917708284,CEu_Belgium
657.7149501491706,703.6785297607813,-0.23215621897727956,CEu_Belgium
492.06210764430267,562.0603365512362,-0.4425171705833006,CEu_Belgium
677.7505671384005,705.5695738837575,-0.14013408260723215,CEu_Belgium
543.4741436252183,774.0673943382259,-1.058888006413426,CEu_Belgium
542.6935166779975,661.4452110143146,-0.6380542834646029,CEu_Belgium
708.447039679149,793.3980675953151,-0.3806008947436251,CEu_Belgium
571.9036714664711,596.7294788057984,-0.14783764182517525,CEu_Belgium
897.6739932712816,964.0122706904941,-0.24465014501638652,CEu_Belgium
758.378429244188,728.0519873458069,0.14805227956905825,CEu_Belgium
993.522294863331,1031.2493950629785,-0.1300694382305087,CEu_Belgium
1093.6056776267242,978.090043605983,0.41988519980064315,CEu_Belgium
1073.6284782393418,1136.1459167915466,-0.19627826012706887,CEu_Belgium
977.0661314997964,1163.428646364538,-0.5713872563757938,CEu_Belgium
915.0947333749751,1152.64245095196,-0.7351321533487799,CEu_Belgium
1148.61310610734,1168.8753840129073,-0.06163710496363436,CEu_Belgium
732.1046408967145,940.0590451327965,-0.786445009511678,CEu_Belgium
692.7042862874758,704.5189938154374,-0.059603476401649376,CEu_Belgium
779.4855541557437,914.9826611422734,-0.5299161901018079,CEu_Belgium
597.0894238795448,730.7834955234391,-0.6502511020339492,CEu_Belgium
1020.460544776351,1091.3425749708863,-0.23092860187139827,CEu_Belgium
786.8241588611787,852.4406674349029,-0.27363349586311275,CEu_Belgium
712.3952055210935,739.1881360699996,-0.128833230361568,CEu_Belgium
811.9673236896962,836.2617343827739,-0.10327071090740879,CEu_Belgium
687.3024838047044,754.9468370948007,-0.31848347227666524,CEu_Belgium
479.9595906095989,576.3482254803891,-0.5942661824136493,CEu_Belgium
734.5322467527875,767.55379791464145,-0.152921074727035,CEu_Belgium
896.7246396591632,1012.9693018742092,-0.4079967161493469,CEu_Belgium
672.8730051713075,1060.0352889349483,-1.2985740306690636,CEu_Belgium
822.6008086529964,831.8492980958296,-0.03952183849193889,CEu_Belgium
947.0196830725429,932.074636613564,0.05700317251442879,CEu_Belgium
708.7768931506231,909.8023391651786,-0.7855032904359199,CEu_Belgium
843.2076439560643,889.4210858397693,-0.1847127349255402,CEu_Belgium
1036.3760304492935,1145.7626225098659,-0.3394580260740002,CEu_Belgium
904.4096384802057,1064.2379473743601,-0.5356746193630296,CEu_Belgium
768.473853056732,924.9306921489876,-0.601360849505491,CEu_Belgium
693.737209474961,724.4800151135187,-0.15082417194541387,CEu_Belgium
582.3103638247367,618.5815442268558,-0.20837367072747262,CEu_Belgium
780.0314668414682,819.0322212623248,-0.16926882356682293,CEu_Belgium
976.7943496075522,872.8219207603122,0.42346900776613045,CEu_Belgium
938.2126323178729,1064.0274931945646,-0.4204111457216803,CEu_Belgium
818.3022379495277,1068.019697454181,-0.8313155457387559,CEu_Belgium
853.5136102113282,979.5608557016311,-0.4574789005886737,CEu_Belgium
747.1822906246832,762.9312456140332,-0.0733740523843243,CEu_Belgium
451.03506193402956,496.924372315392,-0.32807454388333607,CEu_Belgium
443.0520110217422,514.1538854358412,-0.491315912384033,CEu_Belgium
755.6427865365079,729.732915455119,0.12619971142048778,CEu_Belgium
528.6688037394655,551.5545358680355,-0.14743191462071023,CEu_Belgium
572.2749880503139,582.2314738629815,-0.06076537278767091,CEu_Belgium
593.1519784448777,662.9160231099627,-0.37401231349453745,CEu_Belgium
684.3047015632044,645.0561619485215,0.21623468164317436,CEu_Belgium
801.6068972203158,783.9428469804345,0.08009277107306144,CEu_Belgium
584.4983305259394,643.3752338392095,-0.32522108921762066,CEu_Belgium
709.6268166017425,723.4294350451986,-0.06781386925537115,CEu_Belgium
672.2552507064513,669.6397355472111,0.013881412056458545,CEu_Belgium
583.2578703061707,595.0485506964864,-0.07041157951375993,CEu_Belgium
667.5805241587901,682.877044408044,-0.07961172474265259,CEu_Belgium
636.5473548304543,733.3048876874072,-0.46898547503007854,CEu_Belgium
816.1945714105713,910.9047772935949,-0.37081671525273685,CEu_Belgium
791.9047312544818,874.739298557304,-0.33771780073676416,CEu_Belgium
806.0084537959921,726.5811752501588,0.38854442383663823,CEu_Belgium
701.4932449915387,743.3904563432799,-0.20032412490267873,CEu_Belgium
751.5776975768556,775.7483224475379,-0.11075163402708914,CEu_Belgium
