pi,Wt,D,pop
68.92680102403256,77.73212627261331,-0.38159098292233307,CEu
67.3141188023675,68.75568908634101,-0.0705397701378584,CEu
71.06227717445131,73.33940169209708,-0.1045326170433045,CEu
77.45550979890524,83.4617670298084,-0.24258137978636485,CEu
67.84549000956672,102.17859350331234,-1.1345176940974209,CEu
81.72250726102874,89.38239581224332,-0.2890484066993776,CEu
94.51069309465304,102.94254560427169,-0.27657313811354683,CEu
77.68870879622548,85.18065925696692,-0.29653358127051543,CEu
87.03790787007239,95.68500064515791,-0.3049770442812299,CEu
50.58418688230008,51.37577878951592,-0.051648418727149474,CEu
46.037022030235775,43.736257779922475,0.1758938987510249,CEu
65.0005588110369,46.410090133280185,1.3406683298639737,CEu
40.57857142857141,41.826377527524116,-0.09967410372993708,CEu
48.733821831021,51.18479076427609,-0.16050462548061092,CEu
43.28668730670922,44.11823383040215,-0.06303071691011083,CEu
118.70736029487902,80.59694665121086,1.5934092013403367,CEu
69.28397681492295,59.39727584958904,0.5590471789670409,CEu
30.85399407380922,47.93799433519887,-1.1933671146346758,CEu
66.3091703544148,64.17197648058495,0.11196133919769942,CEu
98.62920800226105,76.58619812117429,0.9694176958069128,CEu
61.928122192273115,66.27284475822314,-0.22047346523901162,CEu
31.580348201985665,46.410090133280185,-1.06946014605488,CEu
57.44212606970098,61.3071561019874,-0.21182400917421043,CEu
70.66834280835718,71.62050946493855,-0.044747783255972895,CEu
44.509127529210794,62.64407227866626,-0.9729321858353466,CEu
61.85442110878944,63.79000043010527,-0.10199941462327677,CEu
85.71928727203321,72.9574256416174,0.58887580617577,CEu
68.74171637513766,71.04754538921905,-0.1092288522888053,CEu
82.56409776867874,94.92104854419857,-0.4393009988573249,CEu
74.00649264911316,94.15709644323923,-0.7221384496881599,CEu
58.20878708671854,77.73212627261331,-0.8460709831329023,CEu
48.420945906182716,65.5088926572638,-0.8771268309293804,CEu
63.526971334678024,66.84580883394266,-0.16698739490863432,CEu
50.328950343788144,65.5088926572638,-0.7791886813005982,CEu
73.29875628921074,101.03266535187332,-0.9267681211848474,CEu
55.28635057745272,75.63125799497512,-0.9059229748861134,CEu
46.523802411180895,82.88880295408889,-1.4787740761477894,CEu
48.508047674051774,81.55188677741003,-1.3655452449130572,CEu
86.56726597214427,147.60031124985815,-1.401680217821207,CEu
94.78874441744175,143.38315949986222,-1.1486665283936182,CEu
45.508502459210646,101.03266535187332,-1.8554190831205608,CEu
64.08751396568749,102.560569553792,-1.266619924512423,CEu
66.34362453788881,97.59488089755627,-1.0808071521699762,CEu
65.1622019191042,79.83299455025151,-0.6192053622355247,CEu
53.59490242527393,78.87805442405232,-1.0799139723639093,CEu
62.76536198752838,76.39521009593446,-0.6009036136395107,CEu
69.33525879776765,74.48532984353609,-0.2328161709953081,CEu
68.38113207547168,70.66556933873937,-0.10879426104874575,CEu
47.86446338141828,50.03886261283707,-0.1456056715417735,CEu
49.89595687331527,58.6333237486297,-0.5004130540533225,CEu
33.18188785934706,49.84787458759723,-1.1202272832691016,CEu
32.62479627382427,47.17404223423953,-1.0325070958521267,CEu
129.38334357954864,85.75362333268643,1.7154399749140012,CEu
42.958557261777614,54.813563243832974,-0.7256412148955695,CEu
55.01078167115892,66.08185673298331,-0.5634083671398783,CEu
64.22402685157974,67.609760934902,-0.16844969286665185,CEu
66.97018060880838,87.09053950936529,-0.7790561168997682,CEu
52.3527978976666,69.32865316206052,-0.8238816234433195,CEu
56.82500072132776,73.72137774257675,-0.7716592071666801,CEu
26.338631731582783,50.229850638076904,-1.593849633876764,CEu
32.26863223483482,46.219102108040346,-1.0101412994477874,CEu
65.7732634152803,71.62050946493855,-0.27479569575968593,CEu
44.63581097720129,62.64407227866626,-0.9661356719410183,CEu
41.61652478314866,54.4315871933533,-0.7898353419541472,CEu
37.15847634078074,56.15047942051183,-1.1351830635006297,CEu
24.30920555496242,40.87143740132493,-1.3533356475211107,CEu
51.31643839155283,68.94667711158085,-0.8603294729653053,CEu
59.45853855997115,76.01323404545478,-0.7334837522371571,CEu
70.4515693092084,81.3608987521702,-0.45187940072118427,CEu
46.70700952068273,55.76850337003216,-0.5452805078851077,CEu
38.61132075471691,46.02811408280051,-0.5392360661970927,CEu
55.7988550010166,58.6333237486297,-0.1623378281870217,CEu
43.04115004492366,53.66763509239396,-0.6641398552067901,CEu
39.98379176607417,51.37577878951592,-0.7432846528085374,CEu
51.79493307504197,54.24059916811346,-0.15125809354938627,CEu
30.497475851913684,57.48739559719068,-1.5762006912336177,CEu
57.520659437536075,59.01529979910937,-0.08505510709877627,CEu
70.65525560896988,68.37371303586134,0.11225866462460656,CEu
52.81886503921669,51.7577548399956,0.06872986626736823,CEu
47.64899435591381,55.386527319552485,-0.4687783712242304,CEu
102.50049941129635,88.42745568604414,0.536737053941975,CEu
82.49350533852439,80.40595862597101,0.08748641282372688,CEu
48.26919530320722,53.85862311763379,-0.3481094475204069,CEu
61.55628655706506,53.66763509239396,0.49302923950104405,CEu
43.69547452303449,48.128982360438705,-0.30848340307651617,CEu
52.64464682594104,54.4315871933533,-0.11013513715101733,CEu
70.58422990744572,60.54320400102806,0.5571594255844181,CEu
50.86373757219143,52.712694966194775,-0.11762105425276227,CEu
52.31698113207542,53.85862311763379,-0.0960134306559686,CEu
61.18262353998192,60.92518005150773,0.01419663560076519,CEu
66.0152739380486,59.588263874828876,0.36226744640761716,CEu
43.98501503381514,54.24059916811346,-0.6342812327422449,CEu
54.321578691979894,60.92518005150773,-0.36415340201286134,CEu
72.26563685066805,65.69988068250363,0.336052665734278,CEu
59.0320636496902,64.36296450582478,-0.27845123426277285,CEu
43.942510102045965,62.83506030390609,-1.0105332234145754,CEu
33.681965729208805,53.85862311763379,-1.2566018006645872,CEu
56.88325360877663,67.80074896014183,-0.541662581415401,CEu
33.06845713668387,55.195539294312645,-1.3451451983743714,CEu
42.54030007911117,63.21703635438576,-1.099362923743337,CEu
48.154726720147806,56.72344349623133,-0.5070607243093775,CEu
71.40141402288474,71.23853341445889,0.007695308429895764,CEu
73.57942420588505,70.66556933873937,0.13876970585786552,CEu
54.22699009059303,71.42952143969872,-0.8105847712173238,CEu
92.00588110808864,81.93386282788971,0.41430609449396727,CEu
99.5097216199453,86.7085634588856,0.49782277569612104,CEu
80.82647754529977,80.97892270169052,-0.006343996870151256,CEu
38.37131231397991,56.5324554709915,-1.0782832100416482,CEu
58.650118560597825,61.3071561019874,-0.14561965621016915,CEu
27.79770605970671,47.36503025947936,-1.3831101621423052,CEu
88.20880966332315,84.79868320648725,0.13557640220398148,CEu
65.98957502441132,76.96817417165397,-0.4804491226499201,CEu
44.81061977216247,55.00455126907281,-0.6218301186491901,CEu
50.10738168087206,61.689132152467074,-0.6308582052835593,CEu
28.046128904025434,46.219102108040346,-1.3158890656716873,CEu
52.73505353273428,58.82431177386953,-0.34763062966646885,CEu
26.38586086826362,48.128982360438705,-1.5128860390916636,CEu
44.42325069088853,68.75568908634101,-1.1906492734976248,CEu
64.52948500155922,74.29434181829626,-0.4425573677668828,CEu
35.25283018867919,54.813563243832974,-1.1973063632253707,CEu
48.95430636103825,74.29434181829626,-1.1484468847369054,CEu
42.77711139947736,65.69988068250363,-1.1732476086949175,CEu
93.65326216136228,84.41670715600758,0.3688645627943861,CEu
96.6825879195122,88.04547963556446,0.3308308140335986,CEu
71.26922156831274,82.69781492884906,-0.46580458327253704,CEu
77.72596585804136,71.62050946493855,0.28693048372253255,CEu
54.78908923825102,66.46383278346298,-0.5907529997337183,CEu
76.70317817067243,74.67631786877594,0.09139506869010756,CEu
56.94459798753163,54.24059916811346,0.1672353014762211,CEu
38.920358901785846,55.95949139527199,-1.0218865170201124,CEu
45.52416000921561,62.262096228186586,-0.9034263144088416,CEu
133.61620340902718,99.3137731247148,1.165953354223715,CEu
30.691826097149097,46.410090133280185,-1.1335367149131863,CEu
31.619349335405346,74.10335379305643,-1.930348524233537,CEu
89.07856100477125,122.23233615349513,-0.9169192125475,CEu
70.19181531075441,131.78173741548693,-1.5806407708415333,CEu
115.67120970288742,122.23233615349513,-0.18145815586697522,CEu
75.30312017122152,119.23038129533997,-1.2473537845097176,CEu
131.74200878042527,123.95122838065366,0.21249638406563034,CEu
33.41621670259235,55.57751534479232,-1.3380899938941013,CEu
34.82964959568728,44.30922185564199,-0.7155002595592009,CEu
114.69569956367711,74.10335379305643,1.8443971031874669,CEu
51.73029876671271,70.8565573639792,-0.9084415500351548,CEu
95.18487964144586,88.2364676608043,0.2655767949192372,CEu
82.9036657105949,70.66556933873937,0.582828284596818,CEu
43.29466278757854,55.76850337003216,-0.7506203989275468,CEu
65.52483704400014,79.06904244929217,-0.5771266967649912,CEu
53.78580622961547,61.689132152467074,-0.43049433845854135,CEu
61.21981419345942,60.54320400102806,0.03754394716964885,CEu
62.20966219583151,72.00248551541823,-0.4578049479646793,CEu
32.242379272276345,39.72550924988592,-0.6287739594690808,CEu
34.42474627710931,47.74700630995903,-0.9342632379078478,CEu
96.60125599195766,84.34303499991894,0.4907803916228308,CEu
84.0123784228366,73.22508947720236,0.49679308795191207,CEu
62.93325556412189,64.36296450582478,-0.07467860127159734,CEu
43.12662045288339,57.86937164767035,-0.8553610582282358,CEu
37.7040431266846,52.52170694095494,-0.9460019341048127,CEu
30.72940093522016,53.47664706715412,-1.42667658592915,CEu
40.860174363988484,45.837126057560674,-0.36333135890649987,CEu
51.10709082088445,68.56470106110118,-0.8565996674009217,CEu
42.805922406824756,55.386527319552485,-0.7621958455903844,CEu
61.2735689699405,69.7106292125402,-0.40725249026650523,CEu
79.42036066375674,80.40595862597101,-0.0413051500510061,CEu
69.70804396816355,82.69781492884906,-0.5294347832902397,CEu
40.42059962418713,51.18479076427609,-0.704905902355586,CEu
64.67153955921978,68.37371303586134,-0.18215792052048974,CEu
78.01390386760065,72.00248551541823,0.28102795037773987,CEu
78.39294817072239,78.11410232309298,0.01202564768013289,CEu
80.33735209943002,74.86730589401577,0.246032087134107,CEu
51.30597089199945,61.11616807674756,-0.5393101381455555,CEu
103.80502298954787,86.51757543364577,0.6737607630026796,CEu
68.05321756867112,74.48532984353609,-0.29077263943308235,CEu
20.696793035047087,58.25134769815003,-2.1647762429978856,CEu
49.82801393269969,67.03679685918249,-0.8634210350967833,CEu
83.53899936242233,84.60769518124741,-0.042583199602921014,CEu
38.55319545223494,62.64407227866626,-1.2924654457595586,CEu
31.145732255166205,51.18479076427609,-1.3122816602645122,CEu
49.88286097680981,59.39727584958904,-0.5379961235602767,CEu
21.600437057599468,48.70194643615822,-1.863875345048459,CEu
43.647172294030625,54.622575218593134,-0.6741179480659872,CEu
21.39802336028751,37.81562899748756,-1.4478147446593657,CEu
45.23602670244018,64.74494055630446,-1.0130749466988298,CEu
54.4960881902703,66.08185673298331,-0.5896011814804587,CEu
41.70868127561124,58.44233572338986,-0.9614744847374959,CEu
90.58304789326414,76.77718614641412,0.6056649816511069,CEu
92.77961575279086,83.84374308028806,0.3592735349408903,CEu
68.67403414195861,63.02604832914593,0.3011973901485546,CEu
52.62156334231803,50.802814713796415,0.1199853475398567,CEu
76.69674652451798,85.18065925696692,-0.335795736894213,CEu
61.12779706083682,69.7106292125402,-0.4142888241655605,CEu
73.74999544661978,72.00248551541823,0.08169438649233675,CEu
80.79151246361597,81.74287480264987,-0.039224281537535204,CEu
58.44883970215524,65.31790463202397,-0.3536092877361162,CEu
52.72958434462316,58.06035967291019,-0.30828241780042287,CEu
64.45011034639161,68.18272501062151,-0.18416451532083036,CEu
93.08974640521333,95.49401261991807,-0.08496508080033341,CEu
67.26386979614897,67.22778488442232,0.0018054120246281502,CEu
62.635768099977184,76.01323404545478,-0.5927112296156527,CEu
91.25634299009886,86.1355993831661,0.20045311249496692,CEu
60.393171169563246,74.48532984353609,-0.637055759886733,CEu
40.69215941229143,119.9971361589756,-2.2376366830899483,CEu
41.590554564037625,109.45425678398573,-2.0979836247716848,CEu
36.56283727662194,116.54673927261527,-2.323173589788445,CEu
47.91236254444023,60.16122795054839,-0.6839305365410027,CEu
50.37235728217296,55.195539294312645,-0.2932099261121286,CEu
56.6028052715242,57.48739559719068,-0.05165972688814926,CEu
40.543036837376384,54.622575218593134,-0.8647764085290272,CEu
64.89189268418184,74.48532984353609,-0.4336847562443094,CEu
82.15937768587071,88.8094317365238,-0.25254724504820825,CEu
61.62973845401583,81.55188677741003,-0.8232879607714461,CEu
63.13724652034774,68.94667711158085,-0.2834915872753517,CEu
54.374875076074815,56.91443152147117,-0.1497826029049011,CEu
47.58192576733879,60.35221597578822,-0.710816349800287,CEu
51.77947853510115,90.66876262491287,-1.4492755480662505,CEu
49.27043967308411,76.39521009593446,-1.1958587092529966,CEu
33.724128149434925,47.5560182847192,-0.9738374652670984,CEu
50.60511448176831,65.89086870774346,-0.7801230943906197,CEu
67.61798373662927,79.06904244929217,-0.4879364637159841,CEu
46.144483714238596,87.47251555984495,-1.5932850225846673,CEu
103.15490129487193,81.93386282788971,0.8729139804726407,CEu
83.217394635357,89.38239581224332,-0.23263834134978653,CEu
95.11346586976113,94.73006051895872,0.01365767623669201,CEu
66.953641229228,81.16991072693037,-0.5902301308534126,CEu
72.77572661775692,105.99835400810906,-1.058542807304628,CEu
79.71859757862416,76.20422207069463,0.1553239322374818,CEu
56.354744212795616,52.712694966194775,0.231688233279482,CEu
24.42478791282602,36.28772479556887,-1.0893108724602674,CEu
49.47115902964946,46.79206618375986,0.19165295945297114,CEu
28.665930543169956,38.19760504796723,-0.8323232118660715,CEu
19.810425737784175,37.433652947007886,-1.5696817652235429,CEu
55.02961524631843,57.86937164767035,-0.16476009182259588,CEu
57.308453299452665,82.12485085312954,-1.018454533442725,CEu
91.39422220876178,80.40595862597101,0.4605040731491546,CEu
60.26499671752469,67.609760934902,-0.36542245969333575,CEu
68.28051056431711,60.73419202626789,0.4174317676098823,CEu
127.44837133943302,95.30302459467823,1.138252556534029,CEu
111.09841521515978,101.414641402353,0.3223873444844614,CEu
114.26463261017989,98.16784497327578,0.5534740731207121,CEu
134.51574248765274,93.39314434227987,1.4856709098760679,CEu
48.498193924696885,88.2364676608043,-1.5188453712677334,CEu
65.16373222987694,88.42745568604414,-0.8872638098308923,CEu
77.62727588500329,90.71931198892217,-0.4868121544390377,CEu
82.76285337220806,109.43613846242611,-0.8233535677240249,CEu
98.87844270183047,106.95329413430824,-0.25500079099831563,CEu
95.70647642848716,92.24721619084086,0.12651545314708879,CEu
79.5857202940254,78.87805442405232,0.03022638398827487,CEu
72.86348559522476,73.33940169209708,-0.02184718258206282,CEu
72.1963069318852,72.9574256416174,-0.035120612240520634,CEu
18.95453165019018,38.5795810984469,-1.6970513427079283,CEu
29.122502075075793,42.39934160324363,-1.0464648121321687,CEu
109.21803328960141,91.86524014036118,0.6372605858128731,CEu
74.38876447321807,77.92311429785315,-0.15279415861456452,CEu
94.44989106294852,84.22571913076774,0.4092229430164001,CEu
80.6570333887803,99.67813227263149,-0.6452676840347068,CEu
93.4545564187963,101.97839686353836,-0.2826866456922164,CEu
107.0363093876772,81.3608987521702,1.0635107530581014,CEu
95.93650111332948,105.99835400810906,-0.3205918028331255,CEu
91.8235306495595,111.53700674006431,-0.5971332237182531,CEu
88.18627198260809,92.24721619084086,-0.14852082856281065,CEu
96.11036292442145,96.83092879659692,-0.025115447704868645,CEu
103.815949665216,109.81811451290578,-0.1846354003357139,CEu
161.43445276222135,120.25524494586716,1.1614074842291475,CEu
92.89752604819725,124.2958211760483,-0.856936575802021,CEu
145.2171854162427,117.12180542034199,0.8120637998743766,CEu
84.14607607436386,86.51757543364577,-0.09242678611769012,CEu
55.48840325163133,81.93386282788971,-1.0878172347718669,CEu
133.21402990141783,116.88467144677972,0.47214240872856345,CEu
128.7101058444558,98.93179707423512,1.0160549178711054,CEu
152.10602519518667,125.47913258257235,0.7174681525382587,CEu
165.49156268759353,115.7387432953407,1.4526888856998539,CEu
111.70736907354366,98.16784497327578,0.4655447857627688,CEu
23.26019819488632,59.42350193176107,-2.0474090158646945,CEu
127.64426608782829,114.05478596579948,0.40328042979384476,CEu
138.74658204781687,111.17945522716589,0.8390938878016905,CEu
55.86071421017421,90.04712741546534,-1.2849414605082043,CEu
46.43409262177504,88.7518754658238,-1.6108175888961753,CEu
127.81556064643638,122.0413481282553,0.1599431942015571,CEu
95.26591428528266,130.63580926404794,-0.9156477461064878,CEu
124.84519233748138,129.68086913784873,-0.1261013539462473,CEu
96.1759677375315,102.560569553792,-0.21019551857623048,CEu
163.9293909833229,138.27533027364137,0.6276350675884871,CEu
89.78058891504787,102.16885610600875,-0.41079154311222826,CEu
50.01494908129161,97.14814115917481,-1.648953831157841,CEu
89.70049282814837,92.93325329416615,-0.11776452180879603,CEu
114.43901004430491,113.44688699246267,0.029549451697515845,CEu
116.21134827846883,129.38988323851203,-0.34500477018972886,CEu
111.99267817742208,144.34160307940675,-0.7596075691019362,CEu
111.68697198920547,114.67540158037893,-0.08835905202844606,CEu
83.30513290121205,113.28030763250139,-0.9055127117448962,CEu
88.41517076745771,113.713359620812,-0.7542791484646502,CEu
46.180209893488644,103.90053163322924,-1.8823210842246616,CEu
105.93029485633463,125.64267991944202,-0.5322667776284686,CEu
108.463915335036,134.18210113623468,-0.6493734917755585,CEu
86.1519327673943,127.95158062240266,-1.108412398557823,CEu
130.1573202590945,141.27458362486422,-0.26668920830413534,CEu
110.34732169759596,133.79872370441686,-0.5938252368673611,CEu
109.08544864616609,135.98347397076333,-0.6690984390921696,CEu
75.51719668771534,98.54982102375546,-0.7889106552424121,CEu
93.53521903017928,110.9640426643448,-0.5306371447046139,CEu
109.94713008750658,118.60356367393824,-0.24668535437674183,CEu
113.01699459778187,129.10790506212925,-0.42145862537459455,CEu
103.84223337384843,113.63787501770251,-0.29126688382061167,CEu
92.44587830614607,122.9489624326546,-0.8415679228633874,CEu
86.4584946696312,131.41493167684365,-1.1608845804660448,CEu
98.8038715327489,122.37173725691443,-0.6532762365986329,CEu
41.22676721226164,107.94110786341037,-2.0947527075345165,CEu
67.20778021089663,109.45425678398573,-1.3060356737889345,CEu
103.37701289192017,114.21083909342201,-0.32053121890838626,CEu
117.43141784688973,117.64862354773906,-0.006239704641552696,CEu
139.61160924495408,128.3439529611699,0.2968726631609153,CEu
107.89697738199574,110.39107858862529,-0.07632672263740956,CEu
101.36841149776801,106.1893420333489,-0.15333068329337002,CEu
154.1053749774416,130.54001553396546,0.6115205069067137,CEu
114.50165614735302,123.76024035541383,-0.25291859956999596,CEu
139.03571868378,127.00703678449104,0.3202398454213459,CEu
86.20021864725801,122.10571203397356,-0.9957081924399931,CEu
86.13338812067458,126.0274967032688,-1.0739369615314436,CEu
90.92429683165106,116.12071934582038,-0.7332839200896252,CEu
98.8270511442923,108.09922228574726,-0.2897293419612885,CEu
81.24235565348337,92.43820421608069,-0.40862642011717093,CEu
27.559760152028193,62.45308425342642,-1.8776685939694027,CEu
74.35558834534241,97.02191682183677,-0.7884956608659125,CEu
90.05387998739548,107.71724623526758,-0.5538741532323587,CEu
54.13211820019041,84.98967123172709,-1.2240712842790953,CEu
59.43984676138912,87.85449161032463,-1.0907239627582672,CEu
59.77195326399136,77.92311429785315,-0.7846963418038957,CEu
33.94986502780971,49.6568865623574,-1.0597690938631192,CEu
39.015280212449944,54.04961114287363,-0.9330747278384246,CEu
47.36342085611761,52.3307189157151,-0.31826744164738624,CEu
96.42281704106438,79.06904244929217,0.7394547193326313,CEu
106.85041571971465,86.1355993831661,0.8108879741217762,CEu
58.535718986680074,72.19347354065806,-0.6368151208781461,CEu
113.12895692818309,88.42745568604414,0.9420997520855847,CEu
39.88768490557402,55.57751534479232,-0.9473454356431599,CEu
82.94554081344232,87.49603413245472,-0.17629100559276725,CEu
78.5912532615674,89.97352793983455,-0.42969809696600186,CEu
85.52206470223108,105.52247633929366,-0.6457793120934178,CEu
100.32360837084317,115.64640395856169,-0.4517168058958923,CEu
90.68309999642084,122.74405859033465,-0.8891847349189936,CEu
84.83663987862546,110.38974923317252,-0.7889350036644995,CEu
69.28737383384612,111.3632038119483,-1.2877838847245533,CEu
90.92375721966843,107.94110786341037,-0.5343250190006767,CEu
59.90572305815931,55.76850337003216,0.24895953032470558,CEu
57.7274924898024,58.44233572338986,-0.041073127918739016,CEu
75.03258619827527,91.8188949203663,-0.6177986154015243,CEu
66.33994330880404,81.85108169310315,-0.6397504989441365,CEu
61.819364651167795,68.37371303586134,-0.3224933892632394,CEu
59.45864588607927,83.65275505504823,-0.9749434341827725,CEu
40.47690925426765,55.386527319552485,-0.9032990883612042,CEu
46.704169722618005,53.09467101667445,-0.40364672551262676,CEu
63.45426039986599,90.3373359384425,-1.003807454451292,CEu
30.755941855326544,47.74700630995903,-1.1915490955546453,CEu
44.69947922852363,67.99173698538166,-1.1524158406957155,CEu
76.18651070215898,89.38239581224332,-0.4979510524932007,CEu
68.83937576369621,77.92311429785315,-0.3927008517173351,CEu
91.74675412624262,108.29021031098709,-0.5160312495770876,CEu
124.38614448898277,109.24515043718627,0.46818512804899454,CEu
93.06366528312316,110.00910253814563,-0.5203677498862508,CEu
107.89469776312906,103.13353362951152,0.15588382091414157,CEu
107.52662281161271,98.16784497327578,0.3217934538529101,CEu
90.80611017029482,95.87598867039775,-0.17845774412107163,CEu
98.7572079398487,120.89541997681629,-0.618995107518057,CEu
112.17567186647955,123.95122838065366,-0.32118260960042383,CEu
85.93762138581211,118.84700386352215,-0.9374866437697531,CEu
98.89546200738296,109.62712648766595,-0.33069291874326295,CEu
104.11216280159171,96.63994077135709,0.26095629188405567,CEu
133.70493010336793,97.97685694803594,1.2308550789295476,CEu
113.24188848069089,113.63787501770251,-0.01177439608998511,CEu
116.96893869380543,126.32286378396951,-0.2507891204690604,CEu
72.22768767046743,115.39660697716182,-1.2662787990690334,CEu
117.29367624834494,132.0735252612367,-0.3791089305277755,CEu
81.27197637313218,101.9876054780725,-0.68580850291327,CEu
27.87829524386583,40.29847332560543,-1.0290452158801289,CEu
45.96771442211077,47.5560182847192,-0.11182490552689386,CEu
33.581671159029625,42.7813176537233,-0.7187428487507924,CEu
77.40687418493201,72.3844615658979,0.23356670289143483,CEu
35.51106590789674,46.60107815852002,-0.7965405342276617,CEu
64.17232704402502,56.72344349623133,0.44079369008702746,CEu
97.25407243742782,50.611826688556576,3.0884942847435983,CEu
62.19888116487019,79.64200652501167,-0.7379651784619484,CEu
44.05243686585829,110.00910253814563,-2.0254255578866953,CEu
86.76536743447231,92.05622816560103,-0.19390071697324365,CEu
107.08923243205611,103.13353362951152,0.12951232648592367,CEu
91.57302595972914,90.910300014162,0.024591352381580417,CEu
68.73017593019426,76.96817417165397,-0.36051403047127056,CEu
61.906728961432286,67.03679685918249,-0.25739231840595705,CEu
75.77751694846036,57.296407571950844,1.0828403735529897,CEu
60.76550829392,73.14841366685724,-0.5699128719941656,CEu
63.88230354551107,61.11616807674756,0.15206676009606346,CEu
62.46500164914961,65.89086870774346,-0.17484240366625597,CEu
99.36414788251047,98.54982102375546,0.027892224800309482,CEu
90.25469369109376,94.92104854419857,-0.16589321955160333,CEu
96.63540098197831,105.04341388190988,-0.2703149307521077,CEu
84.72004833911588,102.17859350331234,-0.5769076018888898,CEu
101.7007572540715,105.23440190714972,-0.11340084383979286,CEu
78.55231100150654,86.89955148412544,-0.3239076112684626,CEu
98.44046665776183,90.910300014162,0.27941712960448467,CEu
80.54260258929587,80.78793467645069,-0.010233393080383004,CEu
60.95792617513048,59.39727584958904,0.08824755243504712,CEu
40.27303651061572,64.55395253106462,-1.2645666457472977,CEu
34.1591463912161,66.27284475822314,-1.6296134570484946,CEu
70.76325182890893,61.3071561019874,0.5182438664847103,CEu
85.21255964088668,91.67425211512135,-0.2377882463042825,CEu
98.80368371914412,99.69574917519446,-0.030206365160071608,CEu
66.78907533940617,86.51757543364577,-0.7688983138436308,CEu
50.14049286489283,64.74494055630446,-0.758391788357405,CEu
55.80899006043711,66.27284475822314,-0.5309895557103177,CEu
